+--------+----------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------+-----------------------+-------+-------+
| commit |      user      |                                                                                                      changed_objects                                                                                                      | top 10 pred |         score         | top 3 | top 5 |
|        |                |                                                                                                                                                                                                                           |  (2, 0.66)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (48, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (21, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.647) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.646) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.643) |                       |       |       |
|  134   |    fraggle     |                                                                                                            [44]                                                                                                           | (45, 0.675) |  0.027375470908329837 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (30, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.65)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.65)  |                       |       |       |
|  135   |    fraggle     |                                                                                                            [43]                                                                                                           | (45, 0.678) |  0.023996690111708713 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.621) |                       |       |       |
|  136   |    fraggle     |                                                                                                          [41, 55]                                                                                                         | (45, 0.678) |  0.014661903970759251 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|  137   |    fraggle     |                                                                                                            [65]                                                                                                           | (45, 0.673) | 0.0005107252298263533 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (30, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.66)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.66)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.66)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (48, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (21, 0.66) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.647) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.646) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.621) |                       |       |       |
|  138   |    fraggle     |                                                                                                            [30]                                                                                                           | (45, 0.675) |  0.027761494012226776 |   1   |   1   |
|        |                |                                                                                                                                                                                                                           | (30, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.663) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.65)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.65)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (44, 0.64) |                       |       |       |
|  139   |    fraggle     |                                                                                                        [30, 31, 43]                                                                                                       | (45, 0.678) |  0.07144329471905016  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.659) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|  140   |    fraggle     |                                                                                                        [34, 33, 44]                                                                                                       | (45, 0.678) |  0.07332095848801888  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.651) |                       |       |       |
|  141   |    fraggle     |                                                                                                         [8, 9, 10]                                                                                                        | (45, 0.678) |  0.07768915896526987  |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.658) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.629) |                       |       |       |
|  142   |    fraggle     |                                                                                                        [21, 22, 23]                                                                                                       | (45, 0.678) |  0.07498321584424303  |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.659) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|  143   |    fraggle     |                                                                                                       [21, 22, 8, 9]                                                                                                      | (45, 0.678) |  0.10221307689077391  |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.658) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|  144   |    fraggle     |                                                                                                      [21, 8, 23, 10]                                                                                                      | (45, 0.678) |  0.10615810782015764  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.658) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.649) |                       |       |       |
|  145   |    fraggle     |                                                                                                      [21, 34, 68, 43]                                                                                                     | (45, 0.678) |  0.08053462733580216  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.65)  |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.641) |                       |       |       |
|  146   |    fraggle     |                                                                                                          [63, 30]                                                                                                         | (45, 0.675) |  0.04624841034336583  |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.662) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.661) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.654) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (44, 0.65) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.649) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.644) |                       |       |       |
|  147   |    fraggle     |                                                                                                          [43, 44]                                                                                                         | (45, 0.678) |  0.051340128350320896 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.655) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.653) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (21, 0.65) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.645) |                       |       |       |
|  148   |    fraggle     |                                                                                                [4, 62, 43, 23, 44, 10, 51]                                                                                                | (45, 0.678) |  0.15770160954048867  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.665) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.665) |                       |       |       |
