+--------+-------------------+-----------------+--------------+------------------------+-------+-------+
| commit |        user       | changed_objects | top 10 pred  |         score          | top 3 | top 5 |
|        |                   |                 |  (64, 0.48)  |                        |       |       |
|  117   | christianbender89 |       [87]      | (60, 0.479)  |  0.001021033285685113  |   0   |   0   |
|        |                   |                 | (61, 0.479)  |                        |       |       |
|        |                   |                 | (62, 0.479)  |                        |       |       |
|        |                   |                 | (63, 0.479)  |                        |       |       |
|        |                   |                 | (64, 0.479)  |                        |       |       |
|        |                   |                 | (65, 0.479)  |                        |       |       |
|        |                   |                 | (91, 0.477)  |                        |       |       |
|        |                   |                 | (92, 0.477)  |                        |       |       |
|        |                   |                 | (94, 0.477)  |                        |       |       |
|        |                   |                 | (95, 0.477)  |                        |       |       |
|  119   | christianbender89 |       [47]      | (60, 0.479)  |  0.009171410499683747  |   0   |   0   |
|        |                   |                 | (61, 0.479)  |                        |       |       |
|        |                   |                 | (62, 0.479)  |                        |       |       |
|        |                   |                 | (63, 0.479)  |                        |       |       |
|        |                   |                 | (64, 0.479)  |                        |       |       |
|        |                   |                 | (65, 0.479)  |                        |       |       |
|        |                   |                 | (91, 0.475)  |                        |       |       |
|        |                   |                 | (92, 0.475)  |                        |       |       |
|        |                   |                 | (94, 0.475)  |                        |       |       |
|        |                   |                 | (95, 0.475)  |                        |       |       |
|  120   | christianbender89 |       [50]      | (114, 0.506) | 0.0003700277520814057  |   0   |   0   |
|        |                   |                 | (115, 0.506) |                        |       |       |
|        |                   |                 | (116, 0.506) |                        |       |       |
|        |                   |                 | (117, 0.498) |                        |       |       |
|        |                   |                 | (118, 0.498) |                        |       |       |
|        |                   |                 | (119, 0.498) |                        |       |       |
|        |                   |                 | (47, 0.479)  |                        |       |       |
|        |                   |                 | (60, 0.445)  |                        |       |       |
|        |                   |                 | (61, 0.445)  |                        |       |       |
|        |                   |                 | (62, 0.445)  |                        |       |       |
|  124   | christianbender89 |       [55]      | (117, 0.722) | 0.00016955618668136144 |   0   |   0   |
|        |                   |                 | (118, 0.722) |                        |       |       |
|        |                   |                 | (119, 0.722) |                        |       |       |
|        |                   |                 | (51, 0.606)  |                        |       |       |
|        |                   |                 | (114, 0.586) |                        |       |       |
|        |                   |                 | (115, 0.586) |                        |       |       |
|        |                   |                 | (116, 0.586) |                        |       |       |
|        |                   |                 | (91, 0.563)  |                        |       |       |
|        |                   |                 | (92, 0.563)  |                        |       |       |
|        |                   |                 | (94, 0.563)  |                        |       |       |
|  126   | christianbender89 |      [123]      | (117, 0.588) | 8.831971737690433e-05  |   0   |   0   |
|        |                   |                 | (118, 0.588) |                        |       |       |
|        |                   |                 | (119, 0.588) |                        |       |       |
|        |                   |                 | (91, 0.562)  |                        |       |       |
|        |                   |                 | (92, 0.562)  |                        |       |       |
|        |                   |                 | (94, 0.562)  |                        |       |       |
|        |                   |                 | (95, 0.562)  |                        |       |       |
|        |                   |                 | (96, 0.562)  |                        |       |       |
|        |                   |                 | (60, 0.562)  |                        |       |       |
|        |                   |                 | (61, 0.562)  |                        |       |       |
|  132   | christianbender89 |       [79]      | (60, 0.561)  | 0.00039849457604604777 |   0   |   0   |
|        |                   |                 | (61, 0.561)  |                        |       |       |
|        |                   |                 | (62, 0.561)  |                        |       |       |
|        |                   |                 | (63, 0.561)  |                        |       |       |
|        |                   |                 | (64, 0.561)  |                        |       |       |
|        |                   |                 | (65, 0.561)  |                        |       |       |
|        |                   |                 |  (91, 0.56)  |                        |       |       |
|        |                   |                 |  (92, 0.56)  |                        |       |       |
|        |                   |                 |  (94, 0.56)  |                        |       |       |
|        |                   |                 |  (95, 0.56)  |                        |       |       |
|  133   | christianbender89 |    [117, 118]   | (60, 0.561)  |  0.04901305529563779   |   0   |   0   |
|        |                   |                 | (61, 0.561)  |                        |       |       |
|        |                   |                 | (62, 0.561)  |                        |       |       |
|        |                   |                 | (63, 0.561)  |                        |       |       |
|        |                   |                 | (64, 0.561)  |                        |       |       |
|        |                   |                 | (65, 0.561)  |                        |       |       |
|        |                   |                 |  (91, 0.56)  |                        |       |       |
|        |                   |                 |  (92, 0.56)  |                        |       |       |
|        |                   |                 |  (94, 0.56)  |                        |       |       |
|        |                   |                 |  (95, 0.56)  |                        |       |       |
|  134   |    1anuppanwar    |       [78]      | (27, 0.458)  | 0.0011337868480725641  |   0   |   0   |
|        |                   |                 | (28, 0.458)  |                        |       |       |
|        |                   |                 | (58, 0.408)  |                        |       |       |
|        |                   |                 | (59, 0.408)  |                        |       |       |
|        |                   |                 | (26, 0.407)  |                        |       |       |
|        |                   |                 | (50, 0.313)  |                        |       |       |
|        |                   |                 | (51, 0.308)  |                        |       |       |
|        |                   |                 | (47, 0.109)  |                        |       |       |
|        |                   |                 | (93, 0.016)  |                        |       |       |
|        |                   |                 | (60, 0.013)  |                        |       |       |
+--------+-------------------+-----------------+--------------+------------------------+-------+-------+
Total of 29 objects were emitted
predicted 4 in the top-3
predicted 4 in the top-5


Users Summary:
+-------------------+-----------------------+-------------+-------+-------+
|        user       |         score         | num_objects | top 3 | top 5 |
+-------------------+-----------------------+-------------+-------+-------+
|   dynamitechetan  |   0.7627533249582059  |      5      |   3   |   3   |
|   30808316+0oo0   |  0.040772532188841186 |      1      |   0   |   0   |
|    1anuppanwar    | 0.0038585824883995397 |      2      |   0   |   0   |
| christianbender89 |  0.23215043336527366  |      21     |   1   |   1   |
+-------------------+-----------------------+-------------+-------+-------+
