+--------+-------------------+------------------------------------------------------------------+--------------+-----------------------+-------+-------+
| commit |        user       |                         changed_objects                          | top 10 pred  |         score         | top 3 | top 5 |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|  518   |        nico       |                               [15]                               | (23, 0.736)  |  0.03812335958005251  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.719)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.667)  |                       |       |       |
|  519   |        nico       |                               [5]                                | (23, 0.737)  |  0.01618267877702444  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.719)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.67)  |                       |       |       |
|  520   |        nico       |                               [5]                                | (23, 0.737)  |  0.013681911613566293 |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.719)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.67)  |                       |       |       |
|  522   |        nico       |                               [5]                                | (15, 0.753)  |  0.011419772887662797 |   0   |   0   |
|        |                   |                                                                  | (23, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.719)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|  523   |        nico       |                               [28]                               | (15, 0.753)  |  0.045234654771627816 |   0   |   0   |
|        |                   |                                                                  | (23, 0.739)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (11, 0.721)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|  524   |        nico       |                              [5, 9]                              | (15, 0.753)  |  0.06050710718401843  |   1   |   1   |
|        |                   |                                                                  | (23, 0.739)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (11, 0.721)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.673)  |                       |       |       |
|  525   |        nico       |                               [10]                               | (15, 0.753)  |  0.045057328788348304 |   1   |   1   |
|        |                   |                                                                  |  (23, 0.74)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (11, 0.723)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.708)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|  526   |        nico       |                               [11]                               | (15, 0.753)  |  0.04606734393968436  |   0   |   1   |
|        |                   |                                                                  | (23, 0.739)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (11, 0.721)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (10, 0.701)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|  527   |        nico       |                     [5, 11, 62, 22, 28, 15]                      | (15, 0.753)  |  0.23726873927140954  |   1   |   2   |
|        |                   |                                                                  | (23, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.667)  |                       |       |       |
|  531   |        nico       |                               [28]                               | (23, 0.743)  |  0.03985093466370139  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (15, 0.693)  |                       |       |       |
|        |                   |                                                                  | (28, 0.663)  |                       |       |       |
|        |                   |                                                                  | (22, 0.659)  |                       |       |       |
|        |                   |                                                                  | (62, 0.657)  |                       |       |       |
|        |                   |                                                                  | (34, 0.657)  |                       |       |       |
|  532   |        nico       |                               [25]                               | (15, 0.753)  |  0.04408440090429542  |   0   |   0   |
|        |                   |                                                                  | (23, 0.739)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.686)  |                       |       |       |
|        |                   |                                                                  | (11, 0.674)  |                       |       |       |
|  533   |        nico       |                               [5]                                | (15, 0.753)  |  0.03164777074493984  |   0   |   0   |
|        |                   |                                                                  | (23, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (11, 0.723)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.683)  |                       |       |       |
|        |                   |                                                                  | (28, 0.587)  |                       |       |       |
|  534   |        nico       |                         [5, 11, 62, 15]                          | (15, 0.753)  |  0.16361343422275323  |   1   |   1   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (23, 0.734)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.719)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|  535   |     pkoppstein    |                               [5]                                | (74, 0.723)  |  0.026841574167507577 |   0   |   0   |
|        |                   |                                                                  | (25, 0.715)  |                       |       |       |
|        |                   |                                                                  | (28, 0.536)  |                       |       |       |
|        |                   |                                                                  | (24, 0.519)  |                       |       |       |
|        |                   |                                                                  | (108, 0.493) |                       |       |       |
|        |                   |                                                                  | (102, 0.445) |                       |       |       |
|        |                   |                                                                  | (15, 0.436)  |                       |       |       |
|        |                   |                                                                  | (101, 0.379) |                       |       |       |
|        |                   |                                                                  | (11, 0.368)  |                       |       |       |
|        |                   |                                                                  | (119, 0.356) |                       |       |       |
|  536   |     pkoppstein    |                               [5]                                | (74, 0.723)  |  0.017079255421224328 |   0   |   0   |
|        |                   |                                                                  | (25, 0.715)  |                       |       |       |
|        |                   |                                                                  | (28, 0.564)  |                       |       |       |
|        |                   |                                                                  | (24, 0.547)  |                       |       |       |
|        |                   |                                                                  | (108, 0.513) |                       |       |       |
|        |                   |                                                                  | (102, 0.477) |                       |       |       |
|        |                   |                                                                  | (15, 0.436)  |                       |       |       |
|        |                   |                                                                  | (101, 0.413) |                       |       |       |
|        |                   |                                                                  | (119, 0.389) |                       |       |       |
|        |                   |                                                                  | (11, 0.368)  |                       |       |       |
|  538   |        nico       |                               [28]                               |  (23, 0.74)  |  0.04345202172601086  |   0   |   1   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (15, 0.682)  |                       |       |       |
|        |                   |                                                                  | (22, 0.679)  |                       |       |       |
|        |                   |                                                                  | (11, 0.678)  |                       |       |       |
|        |                   |                                                                  | (18, 0.662)  |                       |       |       |
|  539   |        nico       |                               [11]                               | (15, 0.753)  |  0.04821285676180315  |   0   |   1   |
|        |                   |                                                                  | (23, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (11, 0.723)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.67)  |                       |       |       |
|  540   |        nico       |                               [25]                               | (15, 0.753)  |  0.046459298477829265 |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (23, 0.734)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.664)  |                       |       |       |
|  541   |        nico       |                               [25]                               | (15, 0.753)  |  0.00752212389380531  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (23, 0.734)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  |  (11, 0.71)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.664)  |                       |       |       |
|  542   |        nico       |                               [25]                               | (15, 0.753)  |  0.007475813544415128 |   0   |   0   |
|        |                   |                                                                  | (23, 0.736)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.713)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.667)  |                       |       |       |
|  543   |        nico       |                               [28]                               | (15, 0.753)  |  0.05248195932648154  |   0   |   1   |
|        |                   |                                                                  | (23, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.715)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.67)  |                       |       |       |
|  544   |        nico       |                             [5, 74]                              | (15, 0.753)  |  0.07999134448932488  |   0   |   0   |
|        |                   |                                                                  | (23, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (11, 0.715)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.67)  |                       |       |       |
|        |                   |                                                                  | (34, 0.531)  |                       |       |       |
|  545   |        nico       |                    [5, 8, 9, 10, 11, 15, 18]                     | (15, 0.753)  |   0.2951434725213646  |   2   |   3   |
|        |                   |                                                                  | (23, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (11, 0.715)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  |  (22, 0.67)  |                       |       |       |
|        |                   |                                                                  |  (18, 0.61)  |                       |       |       |
|  546   |        nico       |                  [5, 7, 9, 10, 11, 118, 15, 18]                  | (23, 0.743)  |  0.30931890828620606  |   1   |   3   |
|        |                   |                                                                  |  (9, 0.714)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  |  (15, 0.71)  |                       |       |       |
|        |                   |                                                                  | (10, 0.708)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (11, 0.698)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.679)  |                       |       |       |
|        |                   |                                                                  | (28, 0.645)  |                       |       |       |
|  547   |        nico       |                             [25, 15]                             | (23, 0.749)  |  0.07631547689749374  |   1   |   1   |
|        |                   |                                                                  |  (9, 0.705)  |                       |       |       |
|        |                   |                                                                  | (15, 0.703)  |                       |       |       |
|        |                   |                                                                  | (10, 0.698)  |                       |       |       |
|        |                   |                                                                  | (11, 0.696)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (74, 0.673)  |                       |       |       |
|        |                   |                                                                  | (22, 0.671)  |                       |       |       |
|        |                   |                                                                  |  (24, 0.67)  |                       |       |       |
|        |                   |                                                                  | (34, 0.668)  |                       |       |       |
|  550   |        nico       |                               [15]                               | (23, 0.745)  |  0.03844122307647162  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.718)  |                       |       |       |
|        |                   |                                                                  | (11, 0.714)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (10, 0.711)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (22, 0.683)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.66)  |                       |       |       |
|        |                   |                                                                  | (15, 0.655)  |                       |       |       |
|  551   |        nico       |                            [120, 121]                            |  (23, 0.74)  |  0.07014492753623187  |   0   |   0   |
|        |                   |                                                                  | (11, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  |  (28, 0.72)  |                       |       |       |
|        |                   |                                                                  | (74, 0.713)  |                       |       |       |
|        |                   |                                                                  | (24, 0.705)  |                       |       |       |
|        |                   |                                                                  | (25, 0.702)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (18, 0.685)  |                       |       |       |
|  553   |        nico       |                              [120]                               | (11, 0.737)  |  0.03685245901639344  |   0   |   0   |
|        |                   |                                                                  | (23, 0.737)  |                       |       |       |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (18, 0.685)  |                       |       |       |
|        |                   |                                                                  | (118, 0.658) |                       |       |       |
|        |                   |                                                                  |  (34, 0.64)  |                       |       |       |
|        |                   |                                                                  | (22, 0.618)  |                       |       |       |
|        |                   |                                                                  | (15, 0.596)  |                       |       |       |
|  557   |        nico       |                              [118]                               | (11, 0.737)  |  0.04506232023010548  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
|        |                   |                                                                  | (23, 0.734)  |                       |       |       |
|        |                   |                                                                  | (10, 0.727)  |                       |       |       |
|        |                   |                                                                  | (62, 0.695)  |                       |       |       |
|        |                   |                                                                  | (18, 0.685)  |                       |       |       |
|        |                   |                                                                  | (118, 0.658) |                       |       |       |
|        |                   |                                                                  | (121, 0.655) |                       |       |       |
|        |                   |                                                                  | (15, 0.638)  |                       |       |       |
|        |                   |                                                                  | (34, 0.634)  |                       |       |       |
|  558   |        nico       |                             [25, 15]                             | (11, 0.736)  |  0.07930283224400872  |   0   |   0   |
|        |                   |                                                                  |  (9, 0.735)  |                       |       |       |
