+--------+----------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------+------------------------+-------+-------+
| commit |      user      |                                                                                                      changed_objects                                                                                                      | top 10 pred |         score          | top 3 | top 5 |
|        |                |                                                                                                                                                                                                                           |  (8, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.746) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.741) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.74)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.722) |                        |       |       |
|  135   |    fraggle     |                                                                                                            [43]                                                                                                           | (45, 0.759) |  0.022527268220128904  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|  136   |    fraggle     |                                                                                                          [41, 55]                                                                                                         | (45, 0.759) |  0.025880661394680083  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|  137   |    fraggle     |                                                                                                            [65]                                                                                                           | (45, 0.744) | 0.00013225763787858748 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (30, 0.741) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.74)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.74)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.739) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.738) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.738) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.731) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.73)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.723) |                        |       |       |
|  138   |    fraggle     |                                                                                                            [30]                                                                                                           | (45, 0.752) |  0.02381028171255769   |   1   |   1   |
|        |                |                                                                                                                                                                                                                           | (30, 0.748) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.747) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.746) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.741) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.74)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.722) |                        |       |       |
|  139   |    fraggle     |                                                                                                        [30, 31, 43]                                                                                                       | (45, 0.759) |  0.06642293158007928   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|  140   |    fraggle     |                                                                                                        [34, 33, 44]                                                                                                       | (45, 0.759) |  0.07054103028734145   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|  141   |    fraggle     |                                                                                                         [8, 9, 10]                                                                                                        | (45, 0.759) |   0.0710469220556329   |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.735) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.732) |                        |       |       |
|  142   |    fraggle     |                                                                                                        [21, 22, 23]                                                                                                       | (45, 0.759) |  0.07020235925961446   |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|  143   |    fraggle     |                                                                                                       [21, 22, 8, 9]                                                                                                      | (45, 0.759) |  0.09274090210148643   |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|  144   |    fraggle     |                                                                                                      [21, 8, 23, 10]                                                                                                      | (45, 0.759) |  0.09603789836347974   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.735) |                        |       |       |
|  145   |    fraggle     |                                                                                                      [21, 34, 68, 43]                                                                                                     | (45, 0.759) |  0.07262514455641832   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.739) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.735) |                        |       |       |
|  146   |    fraggle     |                                                                                                          [63, 30]                                                                                                         | (45, 0.751) |  0.045433594521630344  |   0   |   1   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.746) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.746) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.746) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.743) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.74)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.74)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.72)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.716) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.715) |                        |       |       |
|  147   |    fraggle     |                                                                                                          [43, 44]                                                                                                         | (45, 0.759) |  0.044518677930170565  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.735) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.724) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.721) |                        |       |       |
|  148   |    fraggle     |                                                                                                [4, 62, 43, 23, 44, 10, 51]                                                                                                | (45, 0.759) |  0.14949450131524736   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.755) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.751) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.743) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (23, 0.735) |                        |       |       |
|  151   |    fraggle     |                                                                                                            [48]                                                                                                           | (45, 0.759) |  0.025607977478546953  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (2, 0.755) |                        |       |       |
