+--------+----------------------+------------------------------------------------------+--------------+------------------------+-------+-------+
| commit |         user         |                   changed_objects                    | top 10 pred  |         score          | top 3 | top 5 |
|  168   |    reuben.morais     |              [146, 147, 148, 149, 150]               | (25, 0.637)  |  0.21098206308844744   |   0   |   1   |
|        |                      |                                                      | (24, 0.636)  |                        |       |       |
|        |                      |                                                      | (141, 0.631) |                        |       |       |
|        |                      |                                                      | (13, 0.615)  |                        |       |       |
|        |                      |                                                      | (146, 0.614) |                        |       |       |
|        |                      |                                                      | (147, 0.614) |                        |       |       |
|        |                      |                                                      | (148, 0.614) |                        |       |       |
|        |                      |                                                      | (149, 0.614) |                        |       |       |
|        |                      |                                                      | (150, 0.614) |                        |       |       |
|        |                      |                                                      | (41, 0.606)  |                        |       |       |
|  169   |    reuben.morais     |                         [24]                         | (24, 0.658)  |  0.047087448117933375  |   1   |   1   |
|        |                      |                                                      | (141, 0.653) |                        |       |       |
|        |                      |                                                      |  (25, 0.65)  |                        |       |       |
|        |                      |                                                      | (13, 0.636)  |                        |       |       |
|        |                      |                                                      | (146, 0.583) |                        |       |       |
|        |                      |                                                      | (147, 0.583) |                        |       |       |
|        |                      |                                                      | (148, 0.583) |                        |       |       |
|        |                      |                                                      | (149, 0.583) |                        |       |       |
|        |                      |                                                      | (150, 0.583) |                        |       |       |
|        |                      |                                                      | (78, 0.554)  |                        |       |       |
|  170   |    kdavis-mozilla    |                        [141]                         | (24, 0.622)  |  0.05079580088046058   |   1   |   1   |
|        |                      |                                                      | (83, 0.621)  |                        |       |       |
|        |                      |                                                      |  (141, 0.6)  |                        |       |       |
|        |                      |                                                      | (78, 0.577)  |                        |       |       |
|        |                      |                                                      | (25, 0.568)  |                        |       |       |
|        |                      |                                                      |  (41, 0.55)  |                        |       |       |
|        |                      |                                                      | (13, 0.537)  |                        |       |       |
|        |                      |                                                      |  (40, 0.51)  |                        |       |       |
|        |                      |                                                      | (42, 0.509)  |                        |       |       |
|        |                      |                                                      | (91, 0.497)  |                        |       |       |
|  171   |    reuben.morais     |              [146, 147, 148, 149, 150]               | (141, 0.762) |  0.21030311457174616   |   0   |   2   |
|        |                      |                                                      | (25, 0.644)  |                        |       |       |
|        |                      |                                                      | (13, 0.632)  |                        |       |       |
|        |                      |                                                      | (146, 0.605) |                        |       |       |
|        |                      |                                                      | (147, 0.605) |                        |       |       |
|        |                      |                                                      | (148, 0.605) |                        |       |       |
|        |                      |                                                      | (149, 0.605) |                        |       |       |
|        |                      |                                                      | (150, 0.605) |                        |       |       |
|        |                      |                                                      | (24, 0.598)  |                        |       |       |
|        |                      |                                                      | (41, 0.585)  |                        |       |       |
|  172   |    chrislord.net     |                         [99]                         | (106, 0.678) |  0.025494718951074417  |   0   |   0   |
|        |                      |                                                      | (107, 0.678) |                        |       |       |
|        |                      |                                                      | (108, 0.678) |                        |       |       |
|        |                      |                                                      | (111, 0.678) |                        |       |       |
|        |                      |                                                      | (112, 0.678) |                        |       |       |
|        |                      |                                                      | (113, 0.678) |                        |       |       |
|        |                      |                                                      | (114, 0.678) |                        |       |       |
|        |                      |                                                      | (115, 0.678) |                        |       |       |
|        |                      |                                                      | (116, 0.678) |                        |       |       |
|        |                      |                                                      | (117, 0.678) |                        |       |       |
|  174   |        tilman        |                         [78]                         | (141, 0.643) |  0.053216319671365864  |   0   |   0   |
|        |                      |                                                      | (41, 0.621)  |                        |       |       |
|        |                      |                                                      | (91, 0.621)  |                        |       |       |
|        |                      |                                                      | (24, 0.609)  |                        |       |       |
|        |                      |                                                      | (13, 0.592)  |                        |       |       |
|        |                      |                                                      | (42, 0.574)  |                        |       |       |
|        |                      |                                                      | (25, 0.573)  |                        |       |       |
|        |                      |                                                      |  (78, 0.57)  |                        |       |       |
|        |                      |                                                      | (40, 0.551)  |                        |       |       |
|        |                      |                                                      | (18, 0.431)  |                        |       |       |
|  175   |    kdavis-mozilla    |                        [150]                         | (24, 0.669)  |  0.00863239573229872   |   0   |   0   |
|        |                      |                                                      | (13, 0.655)  |                        |       |       |
|        |                      |                                                      | (25, 0.631)  |                        |       |       |
|        |                      |                                                      | (141, 0.571) |                        |       |       |
|        |                      |                                                      | (78, 0.561)  |                        |       |       |
|        |                      |                                                      | (41, 0.548)  |                        |       |       |
|        |                      |                                                      |  (83, 0.52)  |                        |       |       |
|        |                      |                                                      | (40, 0.506)  |                        |       |       |
|        |                      |                                                      | (91, 0.487)  |                        |       |       |
|        |                      |                                                      |  (42, 0.44)  |                        |       |       |
|  176   |    chrislord.net     |               [95, 145, 151, 99, 156]                | (106, 0.655) |  0.10950801326885422   |   0   |   0   |
|        |                      |                                                      | (107, 0.655) |                        |       |       |
|        |                      |                                                      | (108, 0.655) |                        |       |       |
|        |                      |                                                      | (111, 0.655) |                        |       |       |
|        |                      |                                                      | (112, 0.655) |                        |       |       |
|        |                      |                                                      | (113, 0.655) |                        |       |       |
|        |                      |                                                      | (114, 0.655) |                        |       |       |
|        |                      |                                                      | (115, 0.655) |                        |       |       |
|        |                      |                                                      | (116, 0.655) |                        |       |       |
|        |                      |                                                      | (117, 0.655) |                        |       |       |
|  177   |        tilman        |                         [78]                         | (141, 0.665) |  0.03823135328271542   |   0   |   0   |
|        |                      |                                                      | (41, 0.621)  |                        |       |       |
|        |                      |                                                      | (91, 0.621)  |                        |       |       |
|        |                      |                                                      | (24, 0.608)  |                        |       |       |
|        |                      |                                                      | (13, 0.592)  |                        |       |       |
|        |                      |                                                      |  (42, 0.58)  |                        |       |       |
|        |                      |                                                      | (25, 0.571)  |                        |       |       |
|        |                      |                                                      | (40, 0.553)  |                        |       |       |
|        |                      |                                                      | (18, 0.459)  |                        |       |       |
|        |                      |                                                      | (83, 0.449)  |                        |       |       |
|  178   |    kdavis-mozilla    |                         [78]                         | (24, 0.669)  |   0.044941615150623    |   0   |   0   |
|        |                      |                                                      | (13, 0.655)  |                        |       |       |
|        |                      |                                                      | (141, 0.651) |                        |       |       |
|        |                      |                                                      | (25, 0.623)  |                        |       |       |
|        |                      |                                                      | (41, 0.522)  |                        |       |       |
|        |                      |                                                      |  (83, 0.5)   |                        |       |       |
|        |                      |                                                      | (40, 0.481)  |                        |       |       |
|        |                      |                                                      | (78, 0.458)  |                        |       |       |
|        |                      |                                                      | (91, 0.454)  |                        |       |       |
|        |                      |                                                      | (11, 0.415)  |                        |       |       |
|  179   |        tilman        |                         [78]                         | (141, 0.661) |  0.04585522969994905   |   0   |   0   |
|        |                      |                                                      | (41, 0.622)  |                        |       |       |
|        |                      |                                                      | (91, 0.622)  |                        |       |       |
|        |                      |                                                      | (24, 0.613)  |                        |       |       |
|        |                      |                                                      | (13, 0.592)  |                        |       |       |
|        |                      |                                                      | (42, 0.586)  |                        |       |       |
|        |                      |                                                      |  (25, 0.57)  |                        |       |       |
|        |                      |                                                      | (40, 0.556)  |                        |       |       |
|        |                      |                                                      | (78, 0.541)  |                        |       |       |
|        |                      |                                                      |  (18, 0.48)  |                        |       |       |
|  180   |        tilman        |                         [78]                         | (141, 0.66)  |  0.01190074274139092   |   0   |   0   |
|        |                      |                                                      | (41, 0.623)  |                        |       |       |
|        |                      |                                                      | (91, 0.623)  |                        |       |       |
|        |                      |                                                      | (24, 0.618)  |                        |       |       |
|        |                      |                                                      | (13, 0.595)  |                        |       |       |
|        |                      |                                                      |  (42, 0.59)  |                        |       |       |
|        |                      |                                                      | (25, 0.574)  |                        |       |       |
|        |                      |                                                      | (40, 0.558)  |                        |       |       |
|        |                      |                                                      | (18, 0.497)  |                        |       |       |
|        |                      |                                                      | (83, 0.487)  |                        |       |       |
|  181   |        tilman        |                         [78]                         | (141, 0.66)  |  0.01146341463414632   |   0   |   0   |
|        |                      |                                                      | (41, 0.623)  |                        |       |       |
|        |                      |                                                      | (91, 0.623)  |                        |       |       |
|        |                      |                                                      | (24, 0.622)  |                        |       |       |
|        |                      |                                                      | (13, 0.597)  |                        |       |       |
|        |                      |                                                      | (42, 0.594)  |                        |       |       |
|        |                      |                                                      | (25, 0.578)  |                        |       |       |
|        |                      |                                                      |  (40, 0.56)  |                        |       |       |
|        |                      |                                                      |  (18, 0.51)  |                        |       |       |
|        |                      |                                                      |  (83, 0.5)   |                        |       |       |
|  184   |    kdavis-mozilla    |                         [78]                         | (24, 0.668)  |  0.03724666788387801   |   0   |   0   |
|        |                      |                                                      | (13, 0.654)  |                        |       |       |
|        |                      |                                                      | (141, 0.651) |                        |       |       |
|        |                      |                                                      | (25, 0.621)  |                        |       |       |
|        |                      |                                                      |  (83, 0.62)  |                        |       |       |
|        |                      |                                                      | (41, 0.543)  |                        |       |       |
|        |                      |                                                      | (40, 0.498)  |                        |       |       |
|        |                      |                                                      |  (42, 0.49)  |                        |       |       |
|        |                      |                                                      | (91, 0.472)  |                        |       |       |
|        |                      |                                                      | (11, 0.415)  |                        |       |       |
|  187   |        tilman        |                      [78, 141]                       | (141, 0.658) |  0.09163163928162016   |   1   |   1   |
|        |                      |                                                      | (24, 0.625)  |                        |       |       |
|        |                      |                                                      | (41, 0.624)  |                        |       |       |
|        |                      |                                                      | (91, 0.624)  |                        |       |       |
|        |                      |                                                      |  (13, 0.6)   |                        |       |       |
|        |                      |                                                      | (42, 0.597)  |                        |       |       |
|        |                      |                                                      | (25, 0.581)  |                        |       |       |
|        |                      |                                                      | (40, 0.563)  |                        |       |       |
|        |                      |                                                      | (78, 0.541)  |                        |       |       |
|        |                      |                                                      | (18, 0.521)  |                        |       |       |
|  188   |      tilmankamp      |                        [146]                         | (78, 0.216)  |  0.011194029850746277  |   0   |   0   |
|        |                      |                                                      | (25, 0.116)  |                        |       |       |
|        |                      |                                                      | (99, 0.096)  |                        |       |       |
|        |                      |                                                      | (95, 0.091)  |                        |       |       |
|        |                      |                                                      | (96, 0.084)  |                        |       |       |
|        |                      |                                                      | (106, 0.078) |                        |       |       |
|        |                      |                                                      | (107, 0.078) |                        |       |       |
|        |                      |                                                      | (108, 0.078) |                        |       |       |
|        |                      |                                                      | (111, 0.078) |                        |       |       |
|        |                      |                                                      | (112, 0.078) |                        |       |       |
|  189   |      a.dixit91       |                         [78]                         | (78, 0.214)  |  0.053904282115869034  |   1   |   1   |
|        |                      |                                                      | (25, 0.115)  |                        |       |       |
|        |                      |                                                      | (99, 0.095)  |                        |       |       |
|        |                      |                                                      |  (95, 0.09)  |                        |       |       |
|        |                      |                                                      | (96, 0.083)  |                        |       |       |
|        |                      |                                                      | (106, 0.077) |                        |       |       |
|        |                      |                                                      | (107, 0.077) |                        |       |       |
|        |                      |                                                      | (108, 0.077) |                        |       |       |
|        |                      |                                                      | (111, 0.077) |                        |       |       |
|        |                      |                                                      | (112, 0.077) |                        |       |       |
|  190   |      tilmankamp      |                        [146]                         | (78, 0.249)  |  0.007978165022044943  |   0   |   0   |
|        |                      |                                                      | (147, 0.188) |                        |       |       |
|        |                      |                                                      | (148, 0.188) |                        |       |       |
|        |                      |                                                      | (149, 0.188) |                        |       |       |
|        |                      |                                                      | (150, 0.185) |                        |       |       |
|        |                      |                                                      | (24, 0.141)  |                        |       |       |
|        |                      |                                                      | (141, 0.139) |                        |       |       |
|        |                      |                                                      | (25, 0.137)  |                        |       |       |
|        |                      |                                                      | (99, 0.094)  |                        |       |       |
|        |                      |                                                      | (13, 0.093)  |                        |       |       |
|  191   |      tilmankamp      |                        [146]                         | (78, 0.278)  | 0.0076985413290113535  |   0   |   0   |
|        |                      |                                                      | (24, 0.199)  |                        |       |       |
|        |                      |                                                      | (141, 0.197) |                        |       |       |
|        |                      |                                                      | (147, 0.188) |                        |       |       |
|        |                      |                                                      | (148, 0.188) |                        |       |       |
|        |                      |                                                      | (149, 0.188) |                        |       |       |
|        |                      |                                                      | (150, 0.185) |                        |       |       |
|        |                      |                                                      | (25, 0.159)  |                        |       |       |
|        |                      |                                                      | (13, 0.128)  |                        |       |       |
|        |                      |                                                      | (99, 0.094)  |                        |       |       |
|  192   |      a.dixit91       |                         [78]                         | (141, 0.213) |  0.027359781121751053  |   1   |   1   |
|        |                      |                                                      | (18, 0.149)  |                        |       |       |
|        |                      |                                                      |  (78, 0.14)  |                        |       |       |
|        |                      |                                                      |  (24, 0.14)  |                        |       |       |
|        |                      |                                                      | (83, 0.139)  |                        |       |       |
|        |                      |                                                      | (25, 0.137)  |                        |       |       |
|        |                      |                                                      |  (95, 0.12)  |                        |       |       |
|        |                      |                                                      | (99, 0.119)  |                        |       |       |
|        |                      |                                                      | (20, 0.117)  |                        |       |       |
|        |                      |                                                      | (42, 0.114)  |                        |       |       |
|  193   |    reuben.morais     |                         [78]                         | (24, 0.655)  |  0.03434140304741278   |   0   |   0   |
|        |                      |                                                      | (141, 0.65)  |                        |       |       |
|        |                      |                                                      | (25, 0.634)  |                        |       |       |
|        |                      |                                                      | (13, 0.626)  |                        |       |       |
|        |                      |                                                      | (150, 0.59)  |                        |       |       |
|        |                      |                                                      | (147, 0.569) |                        |       |       |
|        |                      |                                                      | (148, 0.569) |                        |       |       |
|        |                      |                                                      | (149, 0.569) |                        |       |       |
|        |                      |                                                      | (146, 0.548) |                        |       |       |
|        |                      |                                                      | (41, 0.508)  |                        |       |       |
|  194   |    reuben.morais     |                        [146]                         | (24, 0.655)  |  0.04060074734118992   |   0   |   0   |
|        |                      |                                                      | (141, 0.641) |                        |       |       |
|        |                      |                                                      | (25, 0.628)  |                        |       |       |
|        |                      |                                                      | (13, 0.623)  |                        |       |       |
|        |                      |                                                      | (150, 0.619) |                        |       |       |
|        |                      |                                                      | (147, 0.597) |                        |       |       |
|        |                      |                                                      | (148, 0.597) |                        |       |       |
|        |                      |                                                      | (149, 0.597) |                        |       |       |
|        |                      |                                                      | (41, 0.573)  |                        |       |       |
|        |                      |                                                      | (91, 0.573)  |                        |       |       |
|  195   |    chrislord.net     |                  [151, 99, 156, 20]                  | (106, 0.632) |  0.07126446384560757   |   0   |   0   |
|        |                      |                                                      | (107, 0.632) |                        |       |       |
|        |                      |                                                      | (108, 0.632) |                        |       |       |
|        |                      |                                                      | (111, 0.632) |                        |       |       |
|        |                      |                                                      | (112, 0.632) |                        |       |       |
|        |                      |                                                      | (113, 0.632) |                        |       |       |
|        |                      |                                                      | (114, 0.632) |                        |       |       |
|        |                      |                                                      | (115, 0.632) |                        |       |       |
|        |                      |                                                      | (116, 0.632) |                        |       |       |
|        |                      |                                                      | (117, 0.632) |                        |       |       |
|  197   |      tilmankamp      |                         [78]                         | (78, 0.304)  |  0.058755315036721996  |   1   |   1   |
|        |                      |                                                      | (141, 0.262) |                        |       |       |
|        |                      |                                                      | (24, 0.244)  |                        |       |       |
|        |                      |                                                      | (25, 0.179)  |                        |       |       |
|        |                      |                                                      | (147, 0.179) |                        |       |       |
|        |                      |                                                      | (148, 0.179) |                        |       |       |
|        |                      |                                                      | (149, 0.179) |                        |       |       |
|        |                      |                                                      | (150, 0.174) |                        |       |       |
|        |                      |                                                      | (13, 0.158)  |                        |       |       |
|        |                      |                                                      | (146, 0.138) |                        |       |       |
|  198   |      a.dixit91       |                         [78]                         | (78, 0.291)  |  0.046234509056243975  |   1   |   1   |
|        |                      |                                                      | (18, 0.268)  |                        |       |       |
|        |                      |                                                      | (83, 0.259)  |                        |       |       |
|        |                      |                                                      | (141, 0.212) |                        |       |       |
|        |                      |                                                      | (24, 0.197)  |                        |       |       |
|        |                      |                                                      | (42, 0.188)  |                        |       |       |
|        |                      |                                                      | (95, 0.162)  |                        |       |       |
|        |                      |                                                      | (20, 0.158)  |                        |       |       |
|        |                      |                                                      | (25, 0.158)  |                        |       |       |
|        |                      |                                                      | (146, 0.147) |                        |       |       |
|  199   |      a.dixit91       |                         [78]                         | (18, 0.328)  |  0.02001419446415899   |   0   |   0   |
|        |                      |                                                      | (83, 0.319)  |                        |       |       |
|        |                      |                                                      | (141, 0.262) |                        |       |       |
|        |                      |                                                      | (24, 0.244)  |                        |       |       |
|        |                      |                                                      | (42, 0.238)  |                        |       |       |
|        |                      |                                                      | (95, 0.193)  |                        |       |       |
|        |                      |                                                      | (20, 0.191)  |                        |       |       |
|        |                      |                                                      | (146, 0.183) |                        |       |       |
|        |                      |                                                      | (25, 0.178)  |                        |       |       |
|        |                      |                                                      | (13, 0.158)  |                        |       |       |
|  203   |    lissyx+github     |                        [156]                         |  (61, 0.52)  |  0.001964636542239685  |   0   |   0   |
|        |                      |                                                      |  (62, 0.52)  |                        |       |       |
|        |                      |                                                      |  (63, 0.52)  |                        |       |       |
|        |                      |                                                      |  (64, 0.52)  |                        |       |       |
|        |                      |                                                      |  (65, 0.52)  |                        |       |       |
|        |                      |                                                      |  (66, 0.52)  |                        |       |       |
|        |                      |                                                      |  (67, 0.52)  |                        |       |       |
|        |                      |                                                      |  (68, 0.52)  |                        |       |       |
|        |                      |                                                      |  (69, 0.52)  |                        |       |       |
|        |                      |                                                      |  (70, 0.52)  |                        |       |       |
|  204   |      a.dixit91       |                         [78]                         | (18, 0.371)  |  0.01800996295823221   |   0   |   0   |
|        |                      |                                                      | (83, 0.362)  |                        |       |       |
|        |                      |                                                      | (141, 0.301) |                        |       |       |
|        |                      |                                                      | (24, 0.282)  |                        |       |       |
|        |                      |                                                      | (42, 0.278)  |                        |       |       |
|        |                      |                                                      | (95, 0.228)  |                        |       |       |
|        |                      |                                                      | (20, 0.228)  |                        |       |       |
|        |                      |                                                      | (146, 0.214) |                        |       |       |
|        |                      |                                                      | (25, 0.201)  |                        |       |       |
|        |                      |                                                      | (13, 0.185)  |                        |       |       |
|  205   |      a.dixit91       |                         [78]                         | (18, 0.403)  |  0.016502808988764054  |   0   |   0   |
|        |                      |                                                      | (83, 0.394)  |                        |       |       |
|        |                      |                                                      | (141, 0.334) |                        |       |       |
|        |                      |                                                      | (24, 0.314)  |                        |       |       |
|        |                      |                                                      |  (42, 0.31)  |                        |       |       |
|        |                      |                                                      | (20, 0.254)  |                        |       |       |
|        |                      |                                                      | (95, 0.254)  |                        |       |       |
|        |                      |                                                      | (146, 0.242) |                        |       |       |
|        |                      |                                                      | (25, 0.219)  |                        |       |       |
|        |                      |                                                      |  (13, 0.21)  |                        |       |       |
|  207   |    kdavis-mozilla    |                        [156]                         | (24, 0.664)  |  0.005379718461400524  |   0   |   0   |
|        |                      |                                                      | (13, 0.652)  |                        |       |       |
|        |                      |                                                      | (25, 0.629)  |                        |       |       |
|        |                      |                                                      | (83, 0.619)  |                        |       |       |
|        |                      |                                                      | (141, 0.59)  |                        |       |       |
|        |                      |                                                      |  (41, 0.54)  |                        |       |       |
|        |                      |                                                      | (40, 0.506)  |                        |       |       |
|        |                      |                                                      | (42, 0.488)  |                        |       |       |
|        |                      |                                                      | (91, 0.461)  |                        |       |       |
|        |                      |                                                      | (18, 0.388)  |                        |       |       |
|  208   |      tilmankamp      |                         [78]                         |  (78, 0.36)  |  0.06056527590847909   |   1   |   1   |
|        |                      |                                                      | (141, 0.261) |                        |       |       |
|        |                      |                                                      | (24, 0.243)  |                        |       |       |
|        |                      |                                                      |  (25, 0.18)  |                        |       |       |
|        |                      |                                                      | (147, 0.179) |                        |       |       |
|        |                      |                                                      | (148, 0.179) |                        |       |       |
|        |                      |                                                      | (149, 0.179) |                        |       |       |
|        |                      |                                                      | (150, 0.173) |                        |       |       |
|        |                      |                                                      | (13, 0.158)  |                        |       |       |
|        |                      |                                                      | (18, 0.128)  |                        |       |       |
|  210   |    reuben.morais     |                         [20]                         | (24, 0.654)  |  0.020338983050847477  |   0   |   0   |
