Repositories:
 - nlohmann/json
 - stedolan/jq
[DataQuery] - load existing repo: nlohmann/json..
[DataQuery] - ready!
[DataQuery] - Repo: nlohmann/json, commits: 578, train slice: 462
[DataQuery] - load existing repo: stedolan/jq..
[DataQuery] - ready!
[DataQuery] - Repo: stedolan/jq, commits: 992, train slice: 793
current values: [0.2 0.6 0.2 1.  1. ]
for repo: nlohmann/json
+---------------+-----------------------+-------+-------+--------+---------------+
|      user     |         score         | top 3 | top 5 | top 10 | total_objects |
|      svnpenn      | 0.008934795463725003 |   0   |   0   |   0    |       1       |
|    joel.nothman   | 0.06080834701945586  |   1   |   1   |   1    |       1       |
|      dtolnay      | 0.05567288422814259  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.051381504562896405 |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.047740240212604715 |   0   |   0   |   0    |       1       |
|       rominf      | 0.037790151308116256 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.035819867424615355 |   0   |   0   |   0    |       3       |
|      dtolnay      | 0.03406027116079671  |   0   |   0   |   0    |       1       |
|        nico       | 0.03404126342369193  |   0   |   0   |   1    |       1       |
|      dtolnay      | 0.032589744429871365 |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.03126732541078774  |   0   |   0   |   0    |       0       |
|       simon       | 0.027081405495408228 |   0   |   0   |   0    |       0       |
|      dtolnay      |  0.0261755373951254  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.025334288830486947 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.02455082198879726  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.02381924027264805  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.02313443097470239  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.022491938568154908 |   0   |   0   |   0    |       0       |
|        nico       | 0.02118838893749708  |   0   |   0   |   0    |       0       |
|        nico       | 0.02003487631763106  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01955976707386023  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01910921693225915  |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.01868131536820328  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01827434760758517  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01788677000537669  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.017517189064773463 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01716434348236276  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016827088720728033 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016504383701795047 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016195279287468833 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.017598420549211066 |   1   |   1   |   1    |       1       |
|      dtolnay      | 0.01731220274162578  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01703623287877957  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016769950778188877 |   0   |   0   |   0    |       1       |
|        nico       | 0.016144652081621427 |   0   |   0   |   0    |       0       |
|        nico       | 0.015567508464475773 |   0   |   0   |   0    |       0       |
|        nico       | 0.015033147186665766 |   0   |   0   |   0    |       0       |
|        nico       | 0.014536966376599654 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.014346142674160305 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.014160903042084446 |   0   |   0   |   0    |       1       |
|        nico       | 0.014219567045783216 |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.014035747361929503 |   0   |   0   |   0    |       0       |
|        nico       | 0.013630198306700255 |   0   |   0   |   0    |       0       |
|   soeren.medard   | 0.012898057065772555 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.012748183031671977 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01260223800829299  |   0   |   0   |   0    |       0       |
|      mmckinst     | 0.011975947495933927 |   0   |   0   |   0    |       0       |
|        nico       | 0.01277619023601197  |   0   |   1   |   1    |       1       |
|        nico       | 0.013499754656280855 |   0   |   0   |   1    |       1       |
|     pkoppstein    | 0.012965337609405016 |   0   |   0   |   0    |       0       |
|  romero.malaquias | 0.012719839381624003 |   0   |   0   |   0    |       1       |
|    cameronsparr   | 0.01697874484753669  |   1   |   1   |   1    |       1       |
|        nico       | 0.03196525349172522  |   1   |   1   |   1    |       1       |
|        nico       | 0.03140508801376659  |   0   |   0   |   0    |       1       |
|        nico       | 0.030866729356088998 |   0   |   0   |   0    |       1       |
|        nico       | 0.030348917598033532 |   0   |   0   |   0    |       0       |
|        nico       | 0.029850488184879675 |   0   |   0   |   0    |       0       |
|        nico       | 0.02937036306942706  |   0   |   0   |   0    |       1       |
|        nico       | 0.030710999838125173 |   1   |   1   |   1    |       2       |
|        jasc       | 0.02963634137708915  |   0   |   0   |   0    |       0       |
|        jasc       | 0.028635481350029232 |   0   |   0   |   0    |       0       |
|        jasc       | 0.027701069712346427 |   0   |   0   |   0    |       0       |
|        jasc       | 0.026826701107200698 |   0   |   0   |   0    |       0       |
|        jasc       | 0.02600676781675063  |   0   |   0   |   0    |       0       |
|        nico       | 0.025710636747841048 |   0   |   0   |   0    |       0       |
|        nico       | 0.02542236737897346  |   0   |   0   |   0    |       0       |
|        nico       | 0.025141645862129934 |   0   |   0   |   0    |       0       |
|        nico       | 0.02486817489485202  |   0   |   0   |   0    |       0       |
|        nico       | 0.02460167264296001  |   0   |   0   |   0    |       0       |
|         mu        | 0.024129675201138512 |   0   |   0   |   0    |       0       |
|         mu        | 0.024050777469576987 |   0   |   0   |   0    |       1       |
|        nico       | 0.02380435635361976  |   0   |   0   |   0    |       0       |
|        nico       | 0.023563901260494857 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.023337730444632516 |   0   |   0   |   0    |       0       |
|        nico       | 0.023108397307054357 |   0   |   0   |   0    |       0       |
|     raysatiro     | 0.022514237453403495 |   0   |   0   |   0    |       0       |
|      clement      | 0.026059394218416278 |   1   |   1   |   1    |       1       |
|       cortex      | 0.025422973366039752 |   0   |   0   |   0    |       0       |
|   xiong.chiamiov  | 0.024817573646407076 |   0   |   0   |   0    |       0       |
|  janne.cederberg  | 0.024240980553257425 |   0   |   0   |   0    |       0       |
|      richard      | 0.023691185464663124 |   0   |   0   |   0    |       0       |
|        jasc       | 0.023166362259982677 |   0   |   0   |   0    |       0       |
|       jwilk       | 0.022782501525120395 |   0   |   0   |   0    |       1       |
|       wmark       | 0.022894183856452952 |   0   |   0   |   0    |       1       |
|       wmark       | 0.023127077440443813 |   0   |   0   |   1    |       1       |
|      wlangfor     | 0.023010019194969065 |   0   |   0   |   0    |       3       |
|       attila      | 0.02583271374050707  |   1   |   1   |   1    |       1       |
|        nico       | 0.025959063276961854 |   0   |   0   |   1    |       1       |
|        nico       | 0.025723418629899433 |   0   |   0   |   0    |       0       |
|        nico       | 0.025494343265468292 |   0   |   0   |   0    |       0       |
|        nico       | 0.025271495162387424 |   0   |   0   |   0    |       0       |
|        nico       | 0.02505456002420822  |   0   |   0   |   0    |       0       |
|        nico       | 0.024843248194338568 |   0   |   0   |   0    |       0       |
|        nico       | 0.024637292003376138 |   0   |   0   |   0    |       0       |
|        nico       | 0.025707984296331206 |   1   |   1   |   1    |       1       |
|        nico       | 0.02574874306094195  |   0   |   0   |   1    |       2       |
|       github      | 0.025283099704079805 |   0   |   0   |   0    |       0       |
|      wlangfor     | 0.026787204132283717 |   1   |   1   |   1    |       1       |
|      wlangfor     | 0.026460235135290156 |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.02701918988950419  |   0   |   0   |   1    |       3       |
|        nico       | 0.026427853133180104 |   0   |   0   |   0    |       0       |
|   erik.brinkman   | 0.028791586495689914 |   1   |   1   |   1    |       1       |
|        nico       | 0.030133689360572587 |   1   |   1   |   1    |       1       |
|        nico       | 0.029685357219328613 |   0   |   0   |   0    |       0       |
|        nico       |  0.0292841985113943  |   0   |   0   |   0    |       0       |
|        nico       | 0.028919695132167328 |   0   |   0   |   0    |       0       |
|        nico       | 0.028584565276399708 |   0   |   0   |   0    |       0       |
|        nico       |  0.0338762830860228  |   1   |   1   |   1    |       1       |
|        nico       | 0.03369915689446061  |   0   |   0   |   0    |       0       |
|        nico       | 0.03352457372461367  |   0   |   0   |   0    |       0       |
|        nico       | 0.03335247406530819  |   0   |   0   |   0    |       0       |
|      mattn.jp     | 0.032977392249086614 |   0   |   0   |   0    |       1       |
|      mattn.jp     | 0.034602906873317574 |   1   |   1   |   1    |       2       |
|        nico       | 0.034415162775514915 |   0   |   0   |   0    |       1       |
|        nico       | 0.034230366067541006 |   0   |   0   |   0    |       1       |
|        nico       | 0.034048437240533046 |   0   |   0   |   0    |       0       |
|        nico       | 0.033869299999140956 |   0   |   0   |   0    |       0       |
|        nico       | 0.03392142787260544  |   0   |   0   |   1    |       2       |
|        nico       | 0.033968852004353386 |   0   |   0   |   1    |       1       |
|        nico       | 0.034188885350939266 |   1   |   1   |   1    |       1       |
|        nico       | 0.03404323135789047  |   0   |   0   |   0    |       0       |
|        nico       | 0.033899336237447425 |   0   |   0   |   0    |       0       |
|        nico       | 0.033757165139654724 |   0   |   0   |   0    |       1       |
|        nico       | 0.03361668420123855  |   0   |   0   |   0    |       1       |
|        nico       | 0.033643314702624015 |   0   |   0   |   1    |       3       |
|        nico       | 0.03351093954480932  |   0   |   0   |   0    |       0       |
|        nico       | 0.03338005870338232  |   0   |   0   |   0    |       1       |
|        nico       | 0.033250644388832004 |   0   |   0   |   0    |       1       |
|        nico       | 0.033245754973021624 |   0   |   0   |   1    |       4       |
|        nico       | 0.03312276916519791  |   0   |   0   |   0    |       2       |
|        nico       | 0.03300110076497743  |   0   |   0   |   0    |       0       |
|        nico       | 0.03288072644363432  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.03476238788671951  |   1   |   1   |   1    |       1       |
|        nico       | 0.05476491955857597  |   1   |   1   |   1    |       2       |
|        nico       | 0.05457527968555287  |   0   |   0   |   0    |       1       |
|        nico       | 0.05438756043782015  |   0   |   0   |   0    |       1       |
|        nico       | 0.05420172963851234  |   0   |   0   |   0    |       0       |
|        nico       | 0.05401775588317473  |   0   |   0   |   0    |       0       |
|        nico       |  0.0538356085149365  |   0   |   0   |   0    |       0       |
|        nico       | 0.05365525760070867  |   0   |   0   |   0    |       0       |
|        nico       | 0.05347667390835509  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.05629157612156627  |   1   |   3   |   4    |       5       |
|      wlangfor     |  0.055783374106122   |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.05694919471815949  |   1   |   1   |   2    |       3       |
|        nico       | 0.05580525138340506  |   0   |   0   |   0    |       0       |
|        nico       | 0.05559544409524217  |   0   |   0   |   2    |       4       |
|        nico       | 0.05481293129312982  |   0   |   0   |   0    |       1       |
|        nico       | 0.054122073254190696 |   0   |   0   |   0    |       2       |
|        nico       | 0.05350051315697641  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.05315855158262568  |   0   |   0   |   0    |       0       |
|      wlangfor     | 0.05282675399850462  |   0   |   0   |   0    |       0       |
|      wlangfor     | 0.05250423626103116  |   0   |   0   |   0    |       0       |
|      wlangfor     | 0.05219024631471091  |   0   |   0   |   0    |       0       |
|     pkoppstein    | 0.05167020487206549  |   0   |   0   |   0    |       0       |
|        nico       | 0.05366288157132736  |   1   |   1   |   3    |       7       |
|        nico       | 0.053373874791224886 |   0   |   0   |   0    |       1       |
|        nico       | 0.054380498506823326 |   2   |   2   |   2    |       3       |
|       DLange      |  0.053802638511816   |   0   |   0   |   0    |       0       |
|        nico       | 0.05377339214214195  |   0   |   0   |   1    |       2       |
|        nico       |  0.0535873086057775  |   0   |   0   |   0    |       0       |
|        nico       | 0.053406065521634585 |   0   |   0   |   0    |       1       |
|        nico       | 0.05322935591681542  |   0   |   0   |   0    |       1       |
|        nico       | 0.053056903033037964 |   0   |   0   |   0    |       1       |
|        nico       | 0.05288845639424037  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.05240163541625626  |   0   |   0   |   0    |       0       |
|    trantorvega    | 0.05186828265374488  |   0   |   0   |   0    |       0       |
|        nico       | 0.05171470166504064  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.05342173552402141  |   1   |   1   |   1    |       1       |
|      wlangfor     | 0.05307893571693373  |   0   |   0   |   0    |       0       |
|   andrew.cspeed   | 0.05255494142714194  |   0   |   0   |   0    |       0       |
|        eric       | 0.05204171836558239  |   0   |   0   |   0    |       0       |
|      wlangfor     | 0.05172908668467055  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.051780507526409864 |   0   |   1   |   1    |       1       |
|      wlangfor     | 0.05149842281235585  |   0   |   0   |   0    |       1       |
|        nico       | 0.05113487906352808  |   0   |   0   |   0    |       1       |
|        nico       | 0.050801870769218084 |   0   |   0   |   0    |       1       |
|       david       | 0.051385535677557694 |   1   |   1   |   1    |       1       |
|        nico       | 0.05105439010819766  |   0   |   0   |   0    |       0       |
|     larryaasen    | 0.05058454892465636  |   0   |   0   |   0    |       0       |
|   paul+gitkraken  |  0.0501237453437137  |   0   |   0   |   0    |       0       |
|       jakub       | 0.049671720850527984 |   0   |   0   |   0    |       0       |
|       jakub       | 0.04922822669713722  |   0   |   0   |   0    |       0       |
|       jakub       | 0.048793023445523616 |   0   |   0   |   0    |       0       |
|       david       | 0.04841415555075797  |   0   |   0   |   0    |       0       |
|    riley.avron    | 0.04799401707858781  |   0   |   0   |   0    |       0       |
|       rain1       | 0.04856048069499811  |   1   |   1   |   1    |       1       |
|        nico       | 0.04833958961968016  |   0   |   0   |   0    |       0       |
|        nico       | 0.048126331604763956 |   0   |   0   |   0    |       0       |
| roland.dowdeswell | 0.047798328701637346 |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.04757191107480365  |   0   |   0   |   0    |       0       |
|      wlangfor     | 0.047788157658517044 |   1   |   1   |   1    |       3       |
|      wlangfor     | 0.04758769951444201  |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.047390123491072515 |   0   |   0   |   0    |       1       |
|      wlangfor     | 0.04719534031596553  |   0   |   0   |   0    |       0       |
|      aozdemir     | 0.04680982406996473  |   0   |   0   |   0    |       0       |
+-------------------+----------------------+-------+-------+--------+---------------+
score for repo is: 0.04680982406996473
--------------score is: 0.2077318828273566-------------------

current values: [0.         0.         5.22905504 1.25625965 0.86915282]
for repo: nlohmann/json
+---------------+-----------------------+-------+-------+--------+---------------+
|      user     |         score         | top 3 | top 5 | top 10 | total_objects |
+---------------+-----------------------+-------+-------+--------+---------------+
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       3       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       3       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       1       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       0       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann |          0.0          |   0   |   0   |   0    |       2       |
| niels.lohmann | 0.0022988224900973263 |   0   |   0   |   1    |       13      |
| niels.lohmann | 0.0022585590417125477 |   0   |   0   |   0    |       0       |
| niels.lohmann | 0.0021360889741229407 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.002063349393332712 |   0   |   0   |   0    |       0       |
| niels.lohmann | 0.0020073745224965184 |   0   |   0   |   0    |       0       |
| niels.lohmann | 0.0019601636883738944 |   0   |   0   |   0    |       0       |
| niels.lohmann | 0.0019185256869701985 |   0   |   0   |   0    |       0       |
| niels.lohmann | 0.0018808499452005508 |   0   |   0   |   0    |       2       |
| niels.lohmann | 0.0018461998927107228 |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.001813976145303404 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.018006676566279755 |   3   |   5   |   10   |       96      |
| niels.lohmann |  0.017998966868955347 |   0   |   0   |   1    |       1       |
| niels.lohmann |   0.0179912994782648  |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.01798367395551899  |   0   |   0   |   2    |       2       |
| niels.lohmann |  0.017976089868784257 |   0   |   0   |   1    |       3       |
| niels.lohmann |  0.01796854679274353  |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.017961044308560898 |   0   |   0   |   2    |       3       |
| niels.lohmann |  0.01795358200374981  |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.01739943576358416  |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.017131644710350925 |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.016955481694630844 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.016824131715078242 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.016874152769171275 |   1   |   1   |   1    |       1       |
| niels.lohmann |  0.016788504986337903 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016715268980287152 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016651267861624797 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.016594400967391728 |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.01654320822675107  |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.016496634388189917 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.016453892419062442 |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.016414379950867964 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.01637762585713545  |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.016343254814488846 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.01631096304863486  |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.016280501285393777 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016251662485300564 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016224272838637557 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016198185034601333 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016173273149397063 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.01614942870801187  |   0   |   0   |   2    |       2       |
| niels.lohmann |  0.016126557610898515 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.01610457770750572  |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.01608341686008988  |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016063011383700646 |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.016043304778031054 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.016024246688054165 |   0   |   0   |   1    |       1       |
| niels.lohmann |  0.01600579204570484  |   0   |   0   |   0    |       0       |
| niels.lohmann |   0.0159879003560867  |   0   |   0   |   2    |       2       |
| niels.lohmann |  0.015970535099991173 |   0   |   0   |   2    |       2       |
| niels.lohmann |  0.015953663230732523 |   0   |   0   |   1    |       12      |
| niels.lohmann |  0.01593725474800293  |   0   |   0   |   2    |       2       |
| niels.lohmann |  0.01221118719129213  |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.010929544361711068 |   0   |   0   |   0    |       7       |
| niels.lohmann |  0.010704967857242604 |   0   |   0   |   0    |       40      |
| niels.lohmann |  0.009872894600943193 |   0   |   0   |   0    |       1       |
| niels.lohmann |   0.3070815542466105  |   0   |   2   |   7    |       33      |
| niels.lohmann |   0.2948280007721955  |   0   |   0   |   0    |       33      |
| niels.lohmann |  0.28743915340077425  |   0   |   0   |   0    |       35      |
| niels.lohmann |   0.2809065286540084  |   0   |   0   |   0    |       33      |
| niels.lohmann |   0.2755689780712705  |   0   |   0   |   0    |       1       |
| niels.lohmann |  0.27106812297535027  |   0   |   0   |   0    |       37      |
| niels.lohmann |  0.26718643427570876  |   0   |   0   |   0    |       39      |
| niels.lohmann |   0.2591847427248108  |   0   |   0   |   0    |      132      |
| niels.lohmann |  0.24567938904429443  |   0   |   0   |   0    |       0       |
| niels.lohmann |  0.15204791956254798  |   3   |   4   |   4    |       60      |
|      mail     |  0.15573313710367287  |   2   |   2   |   7    |       43      |
|      mail     |  0.15689119012461875  |   0   |   0   |   1    |      162      |
|      mail     |   0.1566147409959932  |   0   |   0   |   0    |       43      |
|      mail     |  0.14843760049656826  |   0   |   0   |   0    |       0       |
|      mail     |  0.16715294291017913  |   3   |   5   |   10   |      216      |
|      mail     |  0.16666381627042157  |   0   |   0   |   0    |       49      |
|      mail     |  0.15607177947840095  |   0   |   0   |   0    |       53      |
|      mail     |  0.16575910268872612  |   0   |   0   |   0    |       94      |
|      mail     |  0.16092205875739188  |   0   |   0   |   0    |       62      |
+---------------+-----------------------+-------+-------+--------+---------------+
score for repo is: 0.16092205875739188
for repo: stedolan/jq
+-------------------+----------------------+-------+-------+--------+---------------+
|        user       |        score         | top 3 | top 5 | top 10 | total_objects |
+-------------------+----------------------+-------+-------+--------+---------------+
|      dtolnay      |         0.0          |   0   |   0   |   0    |       0       |
|      dtolnay      |         0.0          |   0   |   0   |   0    |       0       |
|      dtolnay      |         0.0          |   0   |   0   |   0    |       0       |
|      dtolnay      |         0.0          |   0   |   0   |   0    |       0       |
|      svnpenn      | 0.008934795463725003 |   0   |   0   |   0    |       1       |
|    joel.nothman   | 0.06080834701945586  |   1   |   1   |   1    |       1       |
|      dtolnay      | 0.05567288422814259  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.051381504562896405 |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.047740240212604715 |   0   |   0   |   0    |       1       |
|       rominf      | 0.037790151308116256 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.035819867424615355 |   0   |   0   |   0    |       3       |
|      dtolnay      | 0.03406027116079671  |   0   |   0   |   0    |       1       |
|        nico       | 0.03404126342369193  |   0   |   0   |   1    |       1       |
|      dtolnay      | 0.032589744429871365 |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.03126732541078774  |   0   |   0   |   0    |       0       |
|       simon       | 0.027081405495408228 |   0   |   0   |   0    |       0       |
|      dtolnay      |  0.0261755373951254  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.025334288830486947 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.02455082198879726  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.02381924027264805  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.02313443097470239  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.022491938568154908 |   0   |   0   |   0    |       0       |
|        nico       | 0.02118838893749708  |   0   |   0   |   0    |       0       |
|        nico       | 0.02003487631763106  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01955976707386023  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01910921693225915  |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.01868131536820328  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01827434760758517  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01788677000537669  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.017517189064773463 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01716434348236276  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016827088720728033 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016504383701795047 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016195279287468833 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.017598420549211066 |   1   |   1   |   1    |       1       |
|      dtolnay      | 0.01731220274162578  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01703623287877957  |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.016769950778188877 |   0   |   0   |   0    |       1       |
|        nico       | 0.016144652081621427 |   0   |   0   |   0    |       0       |
|        nico       | 0.015567508464475773 |   0   |   0   |   0    |       0       |
|        nico       | 0.015033147186665766 |   0   |   0   |   0    |       0       |
|        nico       | 0.014536966376599654 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.014346142674160305 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.014160903042084446 |   0   |   0   |   0    |       1       |
|        nico       | 0.014219567045783216 |   0   |   0   |   0    |       1       |
|      dtolnay      | 0.014035747361929503 |   0   |   0   |   0    |       0       |
|        nico       | 0.013630198306700255 |   0   |   0   |   0    |       0       |
|   soeren.medard   | 0.012898057065772555 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.012748183031671977 |   0   |   0   |   0    |       0       |
|      dtolnay      | 0.01260223800829299  |   0   |   0   |   0    |       0       |
|      mmckinst     | 0.011975947495933927 |   0   |   0   |   0    |       0       |
|        nico       | 0.01277619023601197  |   0   |   1   |   1    |       1       |
|        nico       | 0.013499754656280855 |   0   |   0   |   1    |       1       |
|     pkoppstein    | 0.012965337609405016 |   0   |   0   |   0    |       0       |
|  romero.malaquias | 0.012719839381624003 |   0   |   0   |   0    |       1       |
|    cameronsparr   | 0.01697874484753669  |   1   |   1   |   1    |       1       |
|        nico       | 0.03196525349172522  |   1   |   1   |   1    |       1       |
|        nico       | 0.03140508801376659  |   0   |   0   |   0    |       1       |
|        nico       | 0.030866729356088998 |   0   |   0   |   0    |       1       |
|        nico       | 0.030348917598033532 |   0   |   0   |   0    |       0       |
|        nico       | 0.029850488184879675 |   0   |   0   |   0    |       0       |
|        nico       | 0.02937036306942706  |   0   |   0   |   0    |       1       |
|        nico       | 0.030710999838125173 |   1   |   1   |   1    |       2       |
|        jasc       | 0.02963634137708915  |   0   |   0   |   0    |       0       |
|        jasc       | 0.028635481350029232 |   0   |   0   |   0    |       0       |
|        jasc       | 0.027701069712346427 |   0   |   0   |   0    |       0       |
|        jasc       | 0.026826701107200698 |   0   |   0   |   0    |       0       |
|        jasc       | 0.02600676781675063  |   0   |   0   |   0    |       0       |
|        nico       | 0.025710636747841048 |   0   |   0   |   0    |       0       |
